user_id,monetary,recency,frequency,cluster,cluster_name
49139985,20000,164,1,1,lowest-spending users
33390449,10000,278,1,1,lowest-spending users
54025003,100000,147,1,0,low-moderate-spending users
43261464,10000,112,1,1,lowest-spending users
35575250,300000,327,1,2,moderate-spending users
44180858,20000,321,1,1,lowest-spending users
40329981,10000,311,1,1,lowest-spending users
51564794,100000,299,1,0,low-moderate-spending users
50258969,50000,245,1,5, low_spending users
42519259,100000,224,1,0,low-moderate-spending users
32633551,30000,216,1,1,lowest-spending users
40859569,10000,138,1,1,lowest-spending users
42639459,200000,57,1,2,moderate-spending users
44627034,200000,47,1,2,moderate-spending users
36145362,20000,315,1,1,lowest-spending users
49727323,10000,284,1,1,lowest-spending users
43449673,10000,185,1,1,lowest-spending users
36671120,20000,135,1,1,lowest-spending users
38613643,50000,298,1,5, low_spending users
50813741,10000,293,1,1,lowest-spending users
46839077,20000,209,1,1,lowest-spending users
32626518,100000,126,1,0,low-moderate-spending users
48031194,10000,66,1,1,lowest-spending users
40264179,20000,59,1,1,lowest-spending users
40171029,20000,53,1,1,lowest-spending users
46185110,50000,180,1,5, low_spending users
40414283,50000,151,1,5, low_spending users
53864185,200000,127,1,2,moderate-spending users
36601574,100000,120,1,0,low-moderate-spending users
43367100,50000,105,1,5, low_spending users
49707549,10000,59,1,1,lowest-spending users
39975681,10000,38,1,1,lowest-spending users
55489013,50000,216,1,5, low_spending users
49375353,10000,200,1,1,lowest-spending users
36567439,30000,199,1,1,lowest-spending users
14541653,10000,197,1,1,lowest-spending users
22137033,10000,183,1,1,lowest-spending users
53715217,10000,138,1,1,lowest-spending users
37511184,20000,289,1,1,lowest-spending users
44858907,20000,285,1,1,lowest-spending users
40972072,50000,188,1,5, low_spending users
28772475,100000,147,1,0,low-moderate-spending users
23730474,30000,140,1,1,lowest-spending users
17357539,50000,303,1,5, low_spending users
49097555,20000,292,1,1,lowest-spending users
54439051,20000,112,1,1,lowest-spending users
25849562,100000,86,1,0,low-moderate-spending users
46060576,20000,80,1,1,lowest-spending users
44328804,10000,66,1,1,lowest-spending users
40362358,10000,353,1,1,lowest-spending users
40274541,10000,312,1,1,lowest-spending users
53943449,500000,308,1,4,high-spending users
53229061,10000,247,1,1,lowest-spending users
39073436,300000,108,1,2,moderate-spending users
49732547,10000,44,1,1,lowest-spending users
31462642,50000,337,1,5, low_spending users
36702922,10000,122,1,1,lowest-spending users
50072320,50000,32,1,5, low_spending users
43073278,10000,261,1,1,lowest-spending users
45580457,10000,218,1,1,lowest-spending users
46886282,10000,219,1,1,lowest-spending users
54503459,50000,217,1,5, low_spending users
50721590,50000,165,1,5, low_spending users
44536924,20000,74,1,1,lowest-spending users
43008678,10000,47,1,1,lowest-spending users
42537859,10000,35,1,1,lowest-spending users
43437565,50000,307,1,5, low_spending users
48976058,20000,306,1,1,lowest-spending users
40723697,10000,238,1,1,lowest-spending users
36516576,30000,217,1,1,lowest-spending users
52887745,50000,183,1,5, low_spending users
25857511,50000,123,1,5, low_spending users
53182220,50000,88,1,5, low_spending users
36220650,500000,51,1,4,high-spending users
42611490,20000,363,1,1,lowest-spending users
50802214,50000,361,1,5, low_spending users
50052200,30000,260,1,1,lowest-spending users
45776034,10000,160,1,1,lowest-spending users
55760213,20000,159,1,1,lowest-spending users
50214435,50000,58,1,5, low_spending users
49167851,10000,326,1,1,lowest-spending users
16637578,10000,309,1,1,lowest-spending users
17937154,100000,164,1,0,low-moderate-spending users
39748637,50000,38,1,5, low_spending users
7343035,200000,364,1,2,moderate-spending users
48638615,20000,104,1,1,lowest-spending users
37476053,10000,76,1,1,lowest-spending users
28668250,200000,58,1,2,moderate-spending users
53718234,120000,27,2,0,low-moderate-spending users
48022518,20000,294,1,1,lowest-spending users
49814599,10000,271,1,1,lowest-spending users
52679725,20000,240,1,1,lowest-spending users
41519032,10000,217,1,1,lowest-spending users
26282299,50000,199,1,5, low_spending users
29180045,10000,86,1,1,lowest-spending users
43665356,10000,70,1,1,lowest-spending users
8653838,100000,64,1,0,low-moderate-spending users
39187871,20000,53,1,1,lowest-spending users
46435809,10000,351,1,1,lowest-spending users
45828809,50000,170,1,5, low_spending users
8239183,100000,164,1,0,low-moderate-spending users
48311597,20000,62,1,1,lowest-spending users
48354634,50000,41,1,5, low_spending users
36137470,10000,3,1,1,lowest-spending users
46432958,50000,248,1,5, low_spending users
20908328,30000,245,1,1,lowest-spending users
34731027,100000,175,1,0,low-moderate-spending users
39776517,50000,74,1,5, low_spending users
45081397,10000,50,1,1,lowest-spending users
42224289,20000,288,1,1,lowest-spending users
24480488,20000,255,1,1,lowest-spending users
49045836,10000,255,1,1,lowest-spending users
15933157,40000,185,1,5, low_spending users
51516476,30000,94,1,1,lowest-spending users
44761080,10000,161,1,1,lowest-spending users
47113635,40000,91,1,5, low_spending users
35325335,100000,83,1,0,low-moderate-spending users
5670178,20000,58,1,1,lowest-spending users
35345647,20000,33,1,1,lowest-spending users
45058088,50000,25,1,5, low_spending users
43351514,50000,363,1,5, low_spending users
47448038,10000,354,1,1,lowest-spending users
39428466,50000,322,1,5, low_spending users
41624485,10000,238,1,1,lowest-spending users
48560324,100000,234,1,0,low-moderate-spending users
49598856,20000,143,1,1,lowest-spending users
46898061,50000,118,1,5, low_spending users
57792663,200000,111,1,2,moderate-spending users
57339491,10000,103,1,1,lowest-spending users
37623604,50000,32,1,5, low_spending users
40941704,10000,311,1,1,lowest-spending users
42638852,50000,289,1,5, low_spending users
42462339,200000,266,1,2,moderate-spending users
3914759,100000,264,1,0,low-moderate-spending users
41968875,50000,192,1,5, low_spending users
46205628,20000,177,1,1,lowest-spending users
30509594,10000,167,1,1,lowest-spending users
40393101,20000,160,1,1,lowest-spending users
49510518,100000,129,1,0,low-moderate-spending users
45157727,10000,123,1,1,lowest-spending users
27171883,20000,90,1,1,lowest-spending users
26798462,50000,24,1,5, low_spending users
48062661,30000,3,1,1,lowest-spending users
653029,10000,347,1,1,lowest-spending users
40896503,10000,329,1,1,lowest-spending users
37250446,100000,253,1,0,low-moderate-spending users
36271559,100000,180,1,0,low-moderate-spending users
9052234,20000,4,1,1,lowest-spending users
13783710,10000,315,1,1,lowest-spending users
43019624,10000,249,1,1,lowest-spending users
45259184,20000,205,1,1,lowest-spending users
34998884,50000,200,1,5, low_spending users
19947403,500000,191,1,4,high-spending users
41239734,50000,153,1,5, low_spending users
43621632,20000,83,1,1,lowest-spending users
7401927,10000,52,1,1,lowest-spending users
36370239,50000,361,1,5, low_spending users
47636814,20000,114,1,1,lowest-spending users
30736432,300000,93,1,2,moderate-spending users
41621216,10000,82,1,1,lowest-spending users
45374409,10000,32,1,1,lowest-spending users
42879819,300000,281,1,2,moderate-spending users
51752634,10000,165,1,1,lowest-spending users
43340482,100000,160,1,0,low-moderate-spending users
45930486,10000,155,1,1,lowest-spending users
21572314,10000,340,1,1,lowest-spending users
40358720,100000,223,1,0,low-moderate-spending users
54619775,50000,176,1,5, low_spending users
42229762,20000,175,1,1,lowest-spending users
36155681,50000,115,1,5, low_spending users
39892956,10000,326,1,1,lowest-spending users
20743196,10000,315,1,1,lowest-spending users
36274327,100000,278,1,0,low-moderate-spending users
11299840,10000,232,1,1,lowest-spending users
50280612,50000,170,1,5, low_spending users
49361367,20000,144,1,1,lowest-spending users
38480164,30000,56,1,1,lowest-spending users
42957174,10000,309,1,1,lowest-spending users
44505271,30000,258,1,1,lowest-spending users
49591096,10000,83,1,1,lowest-spending users
48376549,20000,57,1,1,lowest-spending users
5774231,100000,34,1,0,low-moderate-spending users
23990113,10000,352,1,1,lowest-spending users
1126404,50000,342,1,5, low_spending users
51834709,10000,288,1,1,lowest-spending users
40043166,10000,263,1,1,lowest-spending users
42556236,100000,287,1,0,low-moderate-spending users
42551822,100000,233,1,0,low-moderate-spending users
44687572,10000,231,1,1,lowest-spending users
38387661,50000,218,1,5, low_spending users
45096382,100000,168,1,0,low-moderate-spending users
43258009,20000,124,1,1,lowest-spending users
7647557,10000,104,1,1,lowest-spending users
48949211,20000,102,1,1,lowest-spending users
53327767,10000,73,1,1,lowest-spending users
55637288,20000,49,1,1,lowest-spending users
44408134,50000,48,1,5, low_spending users
40494111,20000,32,1,1,lowest-spending users
50795885,10000,332,1,1,lowest-spending users
49109308,300000,310,1,2,moderate-spending users
19721647,50000,269,1,5, low_spending users
44332190,40000,183,2,5, low_spending users
52648859,20000,197,1,1,lowest-spending users
49495135,100000,150,1,0,low-moderate-spending users
52244973,100000,103,1,0,low-moderate-spending users
58923847,10000,97,1,1,lowest-spending users
41353946,50000,71,1,5, low_spending users
32388479,10000,25,1,1,lowest-spending users
56308118,10000,3,1,1,lowest-spending users
51449758,20000,6,1,1,lowest-spending users
34006698,20000,331,1,1,lowest-spending users
47123499,20000,328,1,1,lowest-spending users
52657664,500000,239,1,4,high-spending users
43311325,10000,224,1,1,lowest-spending users
45080395,100000,24,1,0,low-moderate-spending users
32410168,50000,347,1,5, low_spending users
54046795,20000,307,1,1,lowest-spending users
39487355,20000,302,1,1,lowest-spending users
933369,10000,275,1,1,lowest-spending users
47873121,50000,230,1,5, low_spending users
53395925,10000,154,1,1,lowest-spending users
43729226,10000,125,1,1,lowest-spending users
43994020,10000,124,1,1,lowest-spending users
58702874,20000,90,1,1,lowest-spending users
45226755,50000,33,1,5, low_spending users
38730992,20000,307,1,1,lowest-spending users
24127190,100000,278,1,0,low-moderate-spending users
8160958,50000,21,1,5, low_spending users
46000728,20000,15,1,1,lowest-spending users
51758081,50000,257,1,5, low_spending users
47693691,100000,242,1,0,low-moderate-spending users
51679418,50000,205,1,5, low_spending users
36520223,50000,203,1,5, low_spending users
49273378,10000,159,1,1,lowest-spending users
57721909,10000,143,1,1,lowest-spending users
49910105,10000,125,1,1,lowest-spending users
42221312,100000,348,1,0,low-moderate-spending users
40522289,30000,284,1,1,lowest-spending users
52101358,20000,248,1,1,lowest-spending users
49217506,20000,229,1,1,lowest-spending users
41947235,30000,185,1,1,lowest-spending users
23088864,50000,161,1,5, low_spending users
52481274,100000,142,1,0,low-moderate-spending users
53561924,50000,64,1,5, low_spending users
47982850,10000,50,1,1,lowest-spending users
42191737,10000,228,1,1,lowest-spending users
49431915,50000,83,1,5, low_spending users
10230651,20000,294,1,1,lowest-spending users
48970396,50000,282,1,5, low_spending users
46397753,20000,275,1,1,lowest-spending users
51321746,20000,238,1,1,lowest-spending users
48387950,50000,177,1,5, low_spending users
51047005,20000,175,1,1,lowest-spending users
48078044,30000,115,1,1,lowest-spending users
38934916,100000,357,1,0,low-moderate-spending users
31982174,100000,348,1,0,low-moderate-spending users
50893360,50000,293,1,5, low_spending users
2877873,50000,144,1,5, low_spending users
51944295,20000,119,1,1,lowest-spending users
40711059,30000,99,1,1,lowest-spending users
13363087,20000,77,1,1,lowest-spending users
48894295,100000,75,1,0,low-moderate-spending users
6479207,10000,307,1,1,lowest-spending users
50308853,20000,262,1,1,lowest-spending users
44939256,30000,199,1,1,lowest-spending users
39483216,100000,79,1,0,low-moderate-spending users
1484540,20000,30,1,1,lowest-spending users
44826109,30000,159,1,1,lowest-spending users
58098367,50000,97,1,5, low_spending users
49328615,10000,20,1,1,lowest-spending users
46198672,50000,284,1,5, low_spending users
2085881,10000,248,1,1,lowest-spending users
40725861,300000,179,1,2,moderate-spending users
52505038,10000,137,1,1,lowest-spending users
40737222,100000,133,1,0,low-moderate-spending users
56015870,50000,45,1,5, low_spending users
50552067,50000,358,1,5, low_spending users
40736289,200000,307,1,2,moderate-spending users
48853923,20000,246,1,1,lowest-spending users
39113642,50000,187,1,5, low_spending users
38698758,50000,140,1,5, low_spending users
36428487,100000,119,1,0,low-moderate-spending users
51613745,20000,48,1,1,lowest-spending users
13087413,20000,275,1,1,lowest-spending users
45013428,100000,183,1,0,low-moderate-spending users
21859704,70000,113,2,5, low_spending users
4975103,20000,89,1,1,lowest-spending users
46569351,100000,65,1,0,low-moderate-spending users
49645368,20000,66,1,1,lowest-spending users
11921353,20000,11,1,1,lowest-spending users
47751169,10000,309,1,1,lowest-spending users
27661105,50000,240,1,5, low_spending users
10141228,100000,208,1,0,low-moderate-spending users
22863008,50000,172,1,5, low_spending users
56833249,100000,170,1,0,low-moderate-spending users
11966319,10000,157,1,1,lowest-spending users
35021151,100000,98,1,0,low-moderate-spending users
58665170,10000,33,1,1,lowest-spending users
58385975,100000,37,1,0,low-moderate-spending users
28073653,100000,4,1,0,low-moderate-spending users
53161656,10000,328,1,1,lowest-spending users
